cluster_file,rmax,n_slices,vol_slice,n_slices_used,n_points,elapsed_sec
config1_leaf00cm_tol40cm_cluster_07_ndvi.las,3.0,30,25.480059419199893,30,90680,0.4837418799997977
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,0.05,30,2.0216935747333467,30,88865,0.7104255859994737
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,0.05930067540220754,30,2.1769960528666754,30,88865,0.6994091139995362
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,0.07033140206315962,30,2.3752464016666752,30,88865,0.6806946070000777
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,0.08341399288659158,30,2.627100582333349,30,88865,0.6486055709992797
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,0.09893012232339628,30,2.8715870123333715,30,88865,0.6392068630002541
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,0.1173324614280082,30,3.2092446620666437,30,88865,0.6283091990007961
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,0.13915788418568703,30,3.6359523120666246,30,88865,0.6046870589998434
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,0.16504313039506832,30,4.3636467725333175,30,88865,0.589487532000021
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,0.19574338205844316,30,5.094569111666673,30,88865,0.5725941099999545
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,0.23215429523156061,30,6.382355446733369,30,88865,0.55855555800008
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,0.27533813009510066,30,7.898640514733392,30,88865,0.5450980519999575
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,0.32655474157240716,30,9.537083293199958,30,88865,0.533774118999645
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,0.38729833462074165,30,10.986827924533305,30,88865,0.5238767139999254
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,0.4593410565032031,30,12.543185030466661,30,88865,0.5149923509998189
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,0.5447846978120705,30,13.864109282933338,30,88865,0.5054394939998019
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,0.646122010580866,30,15.128690504733378,30,88865,0.5052605500004574
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,0.766309432393553,30,16.232653895400077,30,88865,0.5274238940000942
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,0.9088533381603999,30,17.26736009966671,30,88865,0.4979170509996038
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,1.0779123358892524,30,18.31232726060005,30,88865,0.4943387889998121
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,1.2784185908520773,30,19.388713169600006,30,88865,0.5049197030002688
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,1.5162217176853316,30,20.4554891036001,30,88865,0.4779265340002894
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,1.7982594383647084,30,21.703270170200174,30,88865,0.518108373999894
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,2.1327599848684327,30,22.694275098266814,30,88865,0.5162886170001002
